# time[s], delta_E_avg[eV], delta_E_cx_avg[eV], delta_E_el_avg[eV]
  8.583000E-005,  8.748526E-003,  4.776036E-003,  3.972491E-003
  8.584000E-005,  8.384106E-003,  6.048426E-003,  2.335680E-003
  8.585000E-005,  7.031944E-003,  5.921432E-003,  1.110512E-003
  8.586000E-005, -4.311797E-003, -5.647294E-003,  1.335498E-003
  8.587000E-005, -9.737455E-003, -6.248799E-003, -3.488656E-003
  8.588000E-005, -9.973056E-003, -4.553863E-003, -5.419193E-003
  8.589000E-005,  7.902021E-003,  9.940627E-003, -2.038606E-003
  8.590000E-005, -4.025921E-003, -4.009241E-003, -1.667943E-005
  8.591000E-005,  4.534965E-003, -4.044507E-003,  8.579472E-003
  8.592000E-005, -2.693648E-004, -5.655028E-003,  5.385663E-003
  8.593000E-005, -7.514529E-003,  3.478254E-004, -7.862355E-003
  8.594000E-005,  4.190960E-003, -2.434750E-003,  6.625710E-003
  8.595000E-005,  7.932298E-003,  1.035958E-002, -2.427283E-003
  8.596000E-005, -7.432002E-003,  3.511734E-003, -1.094374E-002
  8.597000E-005,  2.488993E-003,  8.070911E-004,  1.681902E-003
  8.598000E-005,  9.793152E-003,  1.129450E-002, -1.501346E-003
  8.599000E-005, -6.210860E-004,  2.387927E-004, -8.598787E-004
  8.600000E-005,  4.153351E-003,  7.773361E-003, -3.620010E-003
  8.601000E-005, -1.528991E-002, -1.374724E-002, -1.542672E-003
  8.602000E-005, -1.632528E-003, -9.988855E-004, -6.336426E-004
  8.603000E-005,  1.047977E-002,  8.398780E-003,  2.080986E-003
  8.604000E-005,  8.202952E-003,  5.943316E-003,  2.259636E-003
  8.605000E-005,  2.925319E-002,  2.229018E-002,  6.963008E-003
  8.606000E-005, -4.458592E-003, -2.327500E-004, -4.225842E-003
  8.607000E-005, -7.355007E-003,  8.583818E-004, -8.213389E-003
  8.608000E-005, -4.741773E-003,  4.872471E-003, -9.614244E-003
  8.609000E-005, -4.035350E-003, -3.116518E-003, -9.188312E-004
  8.610000E-005,  5.572873E-003, -5.266405E-003,  1.083928E-002
  8.611000E-005, -8.438648E-003, -9.759769E-004, -7.462672E-003
  8.612000E-005, -8.671260E-003, -5.598006E-003, -3.073254E-003
  8.613000E-005,  7.234107E-003,  9.228225E-003, -1.994118E-003
  8.614000E-005,  1.135680E-002,  8.861516E-003,  2.495288E-003
  8.615000E-005, -1.135893E-002, -6.933088E-003, -4.425843E-003
  8.616000E-005,  1.019237E-002,  9.440393E-003,  7.519755E-004
  8.617000E-005, -8.427556E-003, -7.664203E-003, -7.633530E-004
  8.618000E-005,  2.682681E-003,  3.577172E-003, -8.944916E-004
  8.619000E-005, -5.296900E-003,  3.653854E-003, -8.950754E-003
  8.620000E-005,  1.499930E-002,  1.277235E-002,  2.226953E-003
  8.621000E-005, -8.732146E-003, -3.806995E-003, -4.925151E-003
  8.622000E-005, -1.984445E-002, -8.688423E-003, -1.115603E-002
  8.623000E-005, -6.308698E-003, -2.984290E-003, -3.324409E-003
  8.624000E-005,  2.209529E-002,  1.773596E-002,  4.359330E-003
  8.625000E-005, -1.012371E-002, -8.704509E-003, -1.419204E-003
  8.626000E-005,  5.804547E-003,  9.192413E-003, -3.387866E-003
  8.627000E-005,  3.586299E-004, -2.371816E-004,  5.958116E-004
  8.628000E-005,  5.083400E-003,  1.015944E-002, -5.076042E-003
  8.629000E-005, -1.216153E-003, -1.217484E-002,  1.095868E-002
  8.630000E-005, -1.045225E-002, -8.571441E-003, -1.880814E-003
  8.631000E-005, -6.831213E-003, -3.927176E-003, -2.904036E-003
  8.632000E-005, -2.017783E-002, -1.780965E-002, -2.368181E-003
  8.633000E-005, -1.342751E-002, -8.384806E-003, -5.042703E-003
  8.634000E-005,  4.231255E-003,  7.539958E-003, -3.308704E-003
  8.635000E-005,  1.140151E-002,  1.223866E-002, -8.371509E-004
  8.636000E-005,  1.310082E-002,  8.711902E-003,  4.388918E-003
  8.637000E-005,  7.501526E-003,  8.755568E-003, -1.254041E-003
  8.638000E-005,  7.630925E-003, -1.797773E-003,  9.428698E-003
  8.639000E-005, -7.519161E-003, -2.722558E-005, -7.491936E-003
  8.640000E-005,  2.846398E-003,  3.438430E-003, -5.920318E-004
  8.641000E-005, -1.093383E-002, -3.537487E-003, -7.396347E-003
  8.642000E-005,  8.433660E-003,  9.498175E-003, -1.064515E-003
  8.643000E-005, -8.726978E-003, -9.882660E-003,  1.155682E-003
  8.644000E-005, -3.905560E-003, -2.089003E-004, -3.696659E-003
  8.645000E-005,  1.812471E-002,  9.436994E-003,  8.687720E-003
  8.646000E-005,  1.062739E-002,  5.014918E-003,  5.612467E-003
  8.647000E-005, -1.516169E-002, -1.281660E-002, -2.345090E-003
  8.648000E-005,  7.781721E-003,  9.486552E-003, -1.704831E-003
  8.649000E-005,  6.901740E-003,  1.174736E-002, -4.845616E-003
  8.650000E-005, -5.224859E-003,  1.664788E-003, -6.889646E-003
  8.651000E-005,  6.154594E-003,  4.272484E-003,  1.882110E-003
  8.652000E-005,  3.715696E-003,  7.853157E-003, -4.137462E-003
  8.653000E-005,  5.679639E-003,  5.064002E-003,  6.156364E-004
  8.654000E-005, -4.486480E-003, -1.010823E-003, -3.475657E-003
  8.655000E-005, -6.473400E-003, -1.865524E-003, -4.607876E-003
  8.656000E-005,  3.108202E-003,  3.960192E-003, -8.519896E-004
  8.657000E-005, -5.593303E-003, -6.597159E-004, -4.933587E-003
  8.658000E-005, -2.553016E-003, -4.860264E-003,  2.307248E-003
  8.659000E-005, -1.470523E-002, -3.850432E-004, -1.432018E-002
  8.660000E-005,  6.145361E-003,  7.702381E-003, -1.557020E-003
  8.661000E-005,  6.882025E-003,  2.838166E-003,  4.043859E-003
  8.662000E-005, -5.941996E-003, -2.121931E-003, -3.820064E-003
  8.663000E-005, -1.974986E-003, -2.554354E-004, -1.719550E-003
  8.664000E-005, -4.411640E-003,  1.190090E-003, -5.601730E-003
  8.665000E-005,  1.020350E-002,  1.700210E-002, -6.798592E-003
  8.666000E-005, -8.594431E-003, -3.052325E-004, -8.289199E-003
  8.667000E-005,  3.318226E-003, -7.955310E-004,  4.113757E-003
  8.668000E-005, -8.402891E-003, -5.534635E-003, -2.868256E-003
  8.669000E-005, -7.244656E-004,  4.033464E-003, -4.757930E-003
  8.670000E-005, -1.456338E-002, -1.121992E-002, -3.343455E-003
  8.671000E-005,  3.014679E-003,  9.150303E-003, -6.135624E-003
  8.672000E-005,  6.884632E-003,  1.459704E-002, -7.712408E-003
  8.673000E-005, -4.905116E-003, -4.010978E-003, -8.941373E-004
  8.674000E-005,  2.027234E-002,  2.076190E-002, -4.895640E-004
  8.675000E-005,  1.207824E-002,  8.605771E-003,  3.472468E-003
  8.676000E-005, -2.451609E-002, -1.464220E-002, -9.873881E-003
  8.677000E-005,  1.492686E-002,  1.347156E-002,  1.455295E-003
  8.678000E-005, -3.129291E-003, -3.495830E-003,  3.665392E-004
  8.679000E-005, -2.867382E-003,  3.315002E-003, -6.182383E-003
  8.680000E-005,  4.009958E-003,  8.419251E-003, -4.409293E-003
  8.681000E-005,  2.530219E-003, -2.379367E-003,  4.909586E-003
  8.682000E-005, -7.429382E-003, -5.703868E-003, -1.725514E-003
  8.683000E-005,  4.809547E-003, -1.889340E-004,  4.998481E-003
  8.684000E-005, -3.778979E-004,  4.700509E-004, -8.479488E-004
  8.685000E-005, -2.239696E-004,  2.747411E-003, -2.971381E-003
  8.686000E-005,  6.979341E-003,  7.277334E-003, -2.979934E-004
  8.687000E-005, -1.467846E-002, -1.279470E-002, -1.883754E-003
  8.688000E-005,  2.179780E-002,  1.406068E-002,  7.737119E-003
  8.689000E-005,  1.720838E-003,  3.917778E-003, -2.196940E-003
  8.690000E-005, -3.327455E-003, -1.294198E-002,  9.614522E-003
  8.691000E-005,  2.685180E-003, -2.759461E-005,  2.712775E-003
  8.692000E-005, -1.359048E-003, -3.511093E-003,  2.152045E-003
  8.693000E-005, -7.437678E-003, -5.935502E-003, -1.502176E-003
  8.694000E-005,  3.575264E-003,  1.512095E-003,  2.063169E-003
  8.695000E-005,  7.620971E-003,  9.462429E-003, -1.841458E-003
  8.696000E-005,  5.100664E-005,  2.412652E-003, -2.361645E-003
  8.697000E-005,  1.186149E-003,  7.189950E-003, -6.003801E-003
  8.698000E-005,  1.704310E-002,  1.363319E-002,  3.409905E-003
  8.699000E-005, -1.135318E-002, -1.094219E-002, -4.109951E-004
  8.700000E-005, -2.094909E-002, -1.816104E-002, -2.788049E-003
  8.701000E-005,  2.508522E-003,  5.533983E-003, -3.025461E-003
  8.702000E-005, -6.031690E-003, -1.913271E-003, -4.118419E-003
  8.703000E-005, -1.434688E-002, -1.072273E-002, -3.624153E-003
  8.704000E-005, -9.402385E-004, -1.552515E-003,  6.122769E-004
  8.705000E-005, -6.671369E-004, -1.413474E-003,  7.463372E-004
  8.706000E-005, -1.063555E-003, -7.775243E-004, -2.860305E-004
  8.707000E-005, -1.477780E-002, -1.397798E-002, -7.998187E-004
  8.708000E-005,  2.256840E-002,  1.703646E-002,  5.531946E-003
  8.709000E-005, -3.748293E-003,  1.257404E-003, -5.005697E-003
  8.710000E-005, -2.206521E-003,  2.012236E-003, -4.218756E-003
  8.711000E-005,  9.959527E-003, -5.436278E-004,  1.050315E-002
  8.712000E-005,  2.381446E-003, -1.119616E-003,  3.501062E-003
  8.713000E-005,  4.906256E-003,  7.946233E-003, -3.039977E-003
  8.714000E-005,  6.694713E-003, -5.322949E-003,  1.201766E-002
  8.715000E-005, -8.990365E-003, -6.097906E-003, -2.892459E-003
  8.716000E-005,  5.402486E-003,  1.275630E-002, -7.353810E-003
  8.717000E-005, -3.544358E-003, -5.338195E-003,  1.793837E-003
  8.718000E-005, -2.976382E-003,  5.576909E-003, -8.553290E-003
  8.719000E-005,  4.856612E-004, -3.933948E-003,  4.419609E-003
  8.720000E-005, -9.089058E-003, -1.520379E-003, -7.568679E-003
  8.721000E-005,  1.598154E-003, -2.488591E-003,  4.086745E-003
  8.722000E-005,  1.110339E-002,  9.805106E-003,  1.298287E-003
  8.723000E-005, -8.003588E-003, -6.780395E-003, -1.223193E-003
  8.724000E-005,  8.513588E-003, -1.438551E-003,  9.952140E-003
  8.725000E-005,  9.260199E-004,  1.090627E-002, -9.980248E-003
  8.726000E-005, -8.003350E-003, -8.586562E-003,  5.832123E-004
  8.727000E-005,  7.672800E-003,  1.751034E-002, -9.837538E-003
  8.728000E-005, -1.914015E-003, -5.149857E-004, -1.399029E-003
  8.729000E-005,  3.339471E-003,  6.136755E-003, -2.797284E-003
  8.730000E-005,  5.176189E-004,  1.483089E-003, -9.654698E-004
  8.731000E-005,  1.430960E-002,  1.682272E-002, -2.513119E-003
  8.732000E-005, -1.708559E-002, -1.102140E-002, -6.064188E-003
  8.733000E-005,  9.415328E-003,  4.158265E-003,  5.257063E-003
  8.734000E-005, -1.323073E-002, -1.109240E-002, -2.138325E-003
  8.735000E-005,  1.561894E-003,  5.638411E-003, -4.076516E-003
  8.736000E-005, -8.661838E-003, -6.221823E-003, -2.440016E-003
  8.737000E-005,  4.875581E-003, -3.927120E-005,  4.914852E-003
  8.738000E-005, -3.674760E-003, -1.099793E-002,  7.323169E-003
  8.739000E-005,  8.096692E-003,  9.539887E-003, -1.443195E-003
  8.740000E-005, -1.540069E-002, -1.417048E-002, -1.230209E-003
  8.741000E-005,  2.004989E-003,  2.449259E-003, -4.442692E-004
  8.742000E-005,  1.002511E-002,  1.084721E-002, -8.220997E-004
  8.743000E-005,  7.571356E-003,  7.698942E-003, -1.275853E-004
  8.744000E-005, -6.397087E-003, -1.156543E-002,  5.168342E-003
  8.745000E-005,  1.280405E-002,  1.271604E-002,  8.801543E-005
  8.746000E-005,  2.976003E-003,  5.301407E-003, -2.325404E-003
  8.747000E-005, -6.015973E-003, -4.646526E-003, -1.369447E-003
  8.748000E-005, -3.090610E-003, -2.939967E-003, -1.506427E-004
  8.749000E-005,  1.052081E-002,  3.874550E-003,  6.646258E-003
  8.750000E-005, -4.779125E-003, -3.207230E-003, -1.571895E-003
  8.751000E-005,  2.686686E-003, -1.096512E-003,  3.783198E-003
  8.752000E-005, -1.728156E-003, -2.531706E-003,  8.035491E-004
  8.753000E-005, -3.866217E-003, -2.122500E-003, -1.743717E-003
  8.754000E-005,  4.079000E-003,  4.405314E-003, -3.263133E-004
  8.755000E-005, -9.306909E-003, -2.450626E-003, -6.856283E-003
  8.756000E-005,  5.510677E-003,  7.049405E-003, -1.538728E-003
  8.757000E-005,  4.816037E-003,  6.827757E-003, -2.011720E-003
  8.758000E-005, -5.773516E-004,  4.279213E-003, -4.856565E-003
  8.759000E-005, -1.086720E-002, -3.410837E-003, -7.456360E-003
  8.760000E-005, -8.383178E-003,  9.641291E-004, -9.347307E-003
  8.761000E-005, -4.063161E-003,  4.377137E-004, -4.500875E-003
  8.762000E-005, -3.168740E-003, -2.396755E-003, -7.719851E-004
  8.763000E-005, -1.866487E-002, -1.432567E-002, -4.339198E-003
  8.764000E-005, -1.137332E-002, -4.701321E-003, -6.672002E-003
  8.765000E-005, -1.122925E-004, -1.695696E-003,  1.583403E-003
  8.766000E-005,  1.450079E-002,  1.378753E-002,  7.132602E-004
  8.767000E-005,  6.187629E-003,  1.069614E-003,  5.118015E-003
  8.768000E-005, -2.807842E-003, -3.600359E-004, -2.447806E-003
  8.769000E-005,  1.383615E-002,  7.349073E-003,  6.487072E-003
  8.770000E-005, -2.453938E-002, -1.489485E-002, -9.644527E-003
  8.771000E-005,  1.396874E-002,  5.937354E-003,  8.031387E-003
  8.772000E-005, -1.690120E-002, -1.422190E-002, -2.679295E-003
  8.773000E-005, -3.180417E-004, -3.656985E-003,  3.338943E-003
  8.774000E-005,  7.621437E-003,  2.538179E-003,  5.083259E-003
  8.775000E-005, -2.792465E-003,  4.722700E-003, -7.515165E-003
  8.776000E-005,  1.784884E-003,  3.869236E-003, -2.084351E-003
  8.777000E-005, -1.915066E-003,  5.173847E-003, -7.088913E-003
  8.778000E-005, -3.077188E-003, -1.575625E-003, -1.501563E-003
  8.779000E-005,  1.034442E-002,  1.057623E-002, -2.318171E-004
  8.780000E-005, -1.870246E-002, -1.391000E-002, -4.792461E-003
  8.781000E-005, -4.001453E-003, -1.346953E-003, -2.654499E-003
  8.782000E-005, -4.067496E-003,  3.303344E-003, -7.370840E-003
  8.783000E-005, -8.034383E-003, -6.340713E-003, -1.693670E-003
  8.784000E-005,  4.830834E-003,  1.413050E-003,  3.417784E-003
  8.785000E-005, -8.660390E-004,  2.756913E-004, -1.141730E-003
  8.786000E-005, -1.997717E-003,  7.004004E-003, -9.001720E-003
  8.787000E-005,  7.991737E-005,  6.921991E-003, -6.842074E-003
  8.788000E-005, -7.270243E-003, -4.272934E-003, -2.997309E-003
  8.789000E-005,  2.075765E-002,  1.786227E-002,  2.895383E-003
  8.790000E-005,  2.457420E-003,  6.686914E-003, -4.229494E-003
  8.791000E-005, -1.697346E-002, -1.485920E-002, -2.114259E-003
  8.792000E-005,  1.414258E-002,  6.493526E-003,  7.649057E-003
  8.793000E-005,  4.998883E-003,  1.146292E-002, -6.464035E-003
  8.794000E-005,  1.759773E-002,  1.152593E-002,  6.071803E-003
  8.795000E-005, -1.305918E-002, -4.564736E-003, -8.494447E-003
  8.796000E-005, -3.411715E-003, -5.751356E-003,  2.339641E-003
  8.797000E-005,  6.760051E-004, -4.541148E-003,  5.217153E-003
  8.798000E-005,  1.317479E-002,  1.059691E-002,  2.577871E-003
  8.799000E-005,  1.602602E-002,  1.274479E-002,  3.281226E-003
  8.800000E-005,  1.822976E-004,  5.563262E-003, -5.380965E-003
  8.801000E-005, -1.645693E-003, -3.915236E-003,  2.269543E-003
  8.802000E-005, -3.001968E-003, -1.345166E-003, -1.656802E-003
  8.803000E-005,  6.498531E-003,  9.687065E-003, -3.188533E-003
  8.804000E-005,  1.084267E-002,  8.296264E-003,  2.546404E-003
  8.805000E-005, -9.509209E-003, -4.101527E-003, -5.407682E-003
  8.806000E-005, -6.127064E-003, -2.786082E-003, -3.340982E-003
  8.807000E-005, -1.549128E-002, -1.408520E-002, -1.406086E-003
  8.808000E-005, -1.717927E-002, -1.755293E-002,  3.736565E-004
  8.809000E-005,  9.679998E-003,  5.227563E-003,  4.452435E-003
  8.810000E-005,  6.877158E-003,  9.002827E-003, -2.125670E-003
  8.811000E-005, -1.738822E-002, -1.065735E-002, -6.730868E-003
  8.812000E-005,  6.978091E-003,  6.827840E-003,  1.502514E-004
  8.813000E-005, -8.226661E-003, -4.793667E-003, -3.432994E-003
  8.814000E-005, -4.742566E-003,  2.244871E-003, -6.987437E-003
  8.815000E-005,  3.283283E-004,  6.529630E-003, -6.201302E-003
  8.816000E-005,  1.512833E-003,  2.138855E-003, -6.260222E-004
  8.817000E-005,  2.927498E-003, -7.955167E-004,  3.723015E-003
  8.818000E-005,  5.326971E-003,  2.376862E-003,  2.950108E-003
  8.819000E-005,  1.153859E-002,  1.088296E-002,  6.556244E-004
  8.820000E-005, -6.928096E-003, -3.776564E-003, -3.151532E-003
  8.821000E-005,  2.802870E-003,  3.833003E-004,  2.419569E-003
  8.822000E-005,  5.591284E-003,  9.936555E-003, -4.345271E-003
  8.823000E-005, -2.712625E-003, -2.410003E-003, -3.026220E-004
  8.824000E-005,  1.128140E-002,  8.209021E-003,  3.072379E-003
  8.825000E-005, -1.214144E-002, -1.346324E-002,  1.321796E-003
  8.826000E-005, -8.881261E-003, -1.261506E-002,  3.733802E-003
  8.827000E-005,  9.092400E-003,  1.726663E-003,  7.365737E-003
  8.828000E-005, -8.519149E-003, -1.311976E-003, -7.207173E-003
  8.829000E-005, -5.035463E-003, -4.659291E-003, -3.761711E-004
  8.830000E-005,  3.646934E-003, -7.709841E-004,  4.417919E-003
  8.831000E-005,  1.575829E-002,  1.490966E-002,  8.486351E-004
  8.832000E-005,  1.994895E-002,  2.107073E-002, -1.121785E-003
  8.833000E-005, -1.464383E-003,  1.516118E-003, -2.980501E-003
  8.834000E-005,  7.382948E-003,  6.252489E-003,  1.130460E-003
  8.835000E-005,  6.702077E-003,  4.780857E-003,  1.921220E-003
  8.836000E-005, -2.535342E-003,  1.393728E-003, -3.929070E-003
  8.837000E-005, -1.642739E-002, -9.267107E-003, -7.160287E-003
  8.838000E-005, -4.421232E-003, -5.516621E-003,  1.095390E-003
  8.839000E-005,  5.433399E-003,  2.245922E-003,  3.187477E-003
  8.840000E-005,  3.217979E-003,  2.405621E-004,  2.977417E-003
  8.841000E-005,  1.109793E-002,  1.007515E-002,  1.022780E-003
  8.842000E-005,  9.517192E-003,  1.002591E-002, -5.087199E-004
  8.843000E-005,  8.085192E-003,  1.047375E-002, -2.388562E-003
  8.844000E-005, -1.329236E-004,  8.986301E-004, -1.031554E-003
  8.845000E-005,  3.295790E-003, -2.792140E-003,  6.087930E-003
  8.846000E-005, -1.721547E-002, -1.348940E-002, -3.726067E-003
  8.847000E-005, -3.392359E-003,  4.078673E-003, -7.471032E-003
  8.848000E-005, -6.864574E-003, -6.415502E-004, -6.223024E-003
  8.849000E-005,  1.539397E-002,  8.578437E-003,  6.815529E-003
  8.850000E-005,  6.773843E-003,  5.869039E-003,  9.048037E-004
  8.851000E-005, -1.436073E-002, -7.421719E-003, -6.939007E-003
  8.852000E-005,  3.603266E-003,  8.522215E-003, -4.918948E-003
  8.853000E-005,  1.104529E-002,  1.002409E-002,  1.021197E-003
  8.854000E-005, -1.523946E-002, -4.292801E-003, -1.094666E-002
  8.855000E-005, -6.893947E-003, -1.168833E-002,  4.794383E-003
  8.856000E-005, -2.585577E-003, -5.313425E-003,  2.727848E-003
  8.857000E-005, -1.236803E-002, -1.184711E-002, -5.209222E-004
  8.858000E-005,  1.997407E-002,  2.009349E-002, -1.194180E-004
  8.859000E-005,  1.899575E-002,  2.326008E-002, -4.264337E-003
  8.860000E-005,  1.173645E-002,  1.159329E-002,  1.431583E-004
  8.861000E-005,  1.039902E-002,  1.242647E-002, -2.027454E-003
  8.862000E-005, -7.335977E-003, -2.084921E-003, -5.251056E-003
  8.863000E-005, -1.993264E-002, -9.352180E-003, -1.058046E-002
  8.864000E-005, -1.237871E-003,  5.308331E-003, -6.546202E-003
  8.865000E-005, -4.348077E-003, -1.068227E-002,  6.334193E-003
  8.866000E-005,  9.397597E-004, -2.136894E-003,  3.076654E-003
  8.867000E-005,  4.611719E-003,  3.860981E-003,  7.507375E-004
  8.868000E-005,  6.068195E-003,  4.057443E-003,  2.010752E-003
  8.869000E-005, -3.819990E-003,  2.096376E-003, -5.916366E-003
  8.870000E-005, -3.116361E-003, -1.166784E-003, -1.949576E-003
  8.871000E-005,  7.907651E-003,  1.786677E-003,  6.120974E-003
  8.872000E-005,  2.569754E-004,  6.358841E-004, -3.789087E-004
  8.873000E-005, -5.830607E-003,  7.751124E-003, -1.358173E-002
  8.874000E-005, -2.650914E-003, -6.661983E-003,  4.011069E-003
  8.875000E-005, -1.036376E-003,  4.581774E-003, -5.618150E-003
  8.876000E-005,  9.129645E-003,  1.605399E-002, -6.924342E-003
  8.877000E-005,  6.251845E-003,  6.475875E-003, -2.240302E-004
  8.878000E-005, -1.025979E-002, -7.682040E-003, -2.577748E-003
  8.879000E-005, -1.321570E-002, -1.525639E-002,  2.040687E-003
  8.880000E-005, -6.063796E-003, -2.665668E-003, -3.398128E-003
  8.881000E-005,  9.456422E-003,  4.843097E-003,  4.613325E-003
  8.882000E-005,  1.342483E-002,  1.579480E-002, -2.369964E-003
  8.883000E-005,  1.658585E-003, -1.938173E-003,  3.596758E-003
  8.884000E-005,  1.404396E-002,  5.951249E-003,  8.092709E-003
  8.885000E-005, -2.011327E-003, -4.383862E-004, -1.572941E-003
  8.886000E-005, -6.730628E-003,  2.044015E-003, -8.774643E-003
  8.887000E-005,  3.036632E-003, -5.009227E-003,  8.045859E-003
  8.888000E-005, -3.631846E-003,  7.974729E-005, -3.711593E-003
  8.889000E-005, -1.547471E-002, -1.035200E-002, -5.122714E-003
  8.890000E-005, -2.905855E-002, -1.612174E-002, -1.293681E-002
  8.891000E-005, -3.028468E-003,  4.319739E-003, -7.348207E-003
  8.892000E-005,  2.052910E-003,  4.539443E-003, -2.486533E-003
  8.893000E-005, -4.608953E-003, -3.555719E-003, -1.053235E-003
  8.894000E-005,  1.583019E-002,  1.625968E-002, -4.294959E-004
  8.895000E-005, -5.323736E-003, -1.114293E-003, -4.209443E-003
  8.896000E-005,  1.772468E-002,  1.510344E-002,  2.621238E-003
  8.897000E-005, -2.753866E-003, -5.549882E-003,  2.796016E-003
  8.898000E-005, -1.213080E-002, -1.296244E-002,  8.316356E-004
  8.899000E-005, -5.775975E-003,  2.131413E-003, -7.907388E-003
